gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
1932388478																										NYIKA-KA-tr1-Q5										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM178			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q5			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 643m	tr1-Q5							MW				Along Chitembwe River Bank Point 3, Nyika National Park								-10.488333	34.085917																																											5636801						Faurea saligna Harv.								Plantae	Tracheophyta	Magnoliopsida	Proteales	Proteaceae	Faurea		saligna		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.479Z							COORDINATE_ROUNDED		true	false	5636801	5636801	6	7707728	220	400	2414	3232564		5636801	Faurea saligna	Faurea	Faurea saligna Harv.	Faurea saligna Harv.		DWC_ARCHIVE	2020-09-01T14:57:28.479Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.3_1	Nyipa N. P. - Karonga	MWI.8.3.1_1	n.a. (81)
1932388357																										NYIKA-KA-tr1-Q1										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM28			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q1			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 655m	tr1-Q1							MW				Sanambe area, Point 1, Nyika National Park								-10.485556	34.105278																																											4071137						Diospyros kirkii Hiern								Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros		kirkii		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.481Z							COORDINATE_ROUNDED		true	false	4071137	4071137	6	7707728	220	1353	6709	3030169		4071137	Diospyros kirkii	Diospyros	Diospyros kirkii Hiern	Diospyros kirkii Hiern		DWC_ARCHIVE	2020-09-01T14:57:28.481Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.2_1	n.a. (101)
1932388599																										NYIKA-KA-tr1-Q8										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM248			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q8			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 1, Nyika National Park								-10.450556	34.100278																																											3079056						Pseudolachnostylis maprouneifolia Pax								Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Pseudolachnostylis		maprouneifolia		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.482Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	3079056	3079056	6	7707728	220	1414	8807	3079055		3079056	Pseudolachnostylis maprouneifolia	Pseudolachnostylis	Pseudolachnostylis maprouneifolia Pax	Pseudolachnostylis maprouneifolia Pax		DWC_ARCHIVE	2020-09-01T14:57:28.482Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.10_1	n.a. (98)
1932388477																										NYIKA-KA-tr1-Q7										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM225			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q7			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 637m								MW				Along Nkhara River Bank, Point 2, Nyika National Park								-10.476111	34.085																																											3076520						Antidesma venosum E.Mey. ex Tul.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Antidesma		venosum		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.483Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	3076520	3076520	6	7707728	220	1414	8807	8142309		3076520	Antidesma venosum	Antidesma	Antidesma venosum E.Mey. ex Tul.	Antidesma venosum E.Mey. ex Tul.		DWC_ARCHIVE	2020-09-01T14:57:28.483Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.3_1	Nyipa N. P. - Karonga	MWI.8.3.1_1	n.a. (81)
1932388598																										NYIKA-KA-tr1-Q8										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM256			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q8			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 1, Nyika National Park								-10.450556	34.100278																																											3936465						Azanza garckeana (F.Hoffm.) Exell & Hillcoat								Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Thespesia		garckeana		SPECIES				SYNONYM			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.485Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	3939836	3936465	6	7707728	220	941	6685	3152791		3936465	Thespesia garckeana	Azanza	Thespesia garckeana F.Hoffm.	Azanza garckeana (F.Hoffm.) Exell & Hillc.		DWC_ARCHIVE	2020-09-01T14:57:28.485Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.10_1	n.a. (98)
1932388356																										NYIKA-KA-tr1-Q2										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM68			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q2			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 669m	tr1-Q2							MW				Along Sanambe River Bank, Point 2, Nyika National Park								-10.485333	34.101111																																											3138507						Elephantopus scaber L.								Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Elytropappus		scaber		SPECIES				SYNONYM			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.487Z							COORDINATE_ROUNDED		true	false	5395925	3138507	6	7707728	220	414	3065	3138503		3138507	Elytropappus scaber	Elephantopus	Elytropappus scaber Druce	Elephantopus scaber L.		DWC_ARCHIVE	2020-09-01T14:57:28.487Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.2_1	n.a. (101)
1932388359																										NYIKA-KA-tr1-Q1										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM9			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q1			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 655m	tr1-Q1							MW				Sanambe area, Point 1, Nyika National Park								-10.485556	34.105278																																											5396229						Aspilia mossambicensis (Oliv.) Wild								Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aspilia		mossambicensis		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.488Z							COORDINATE_ROUNDED		true	false	5396229	5396229	6	7707728	220	414	3065	8045475		5396229	Aspilia mossambicensis	Aspilia	Aspilia mossambicensis (Oliv.) Wild	Aspilia mossambicensis (Oliv.) Wild		DWC_ARCHIVE	2020-09-01T14:57:28.488Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.2_1	n.a. (101)
1932388479																										NYIKA-KA-tr1-Q5										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM185			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q5			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 643m	tr1-Q5							MW				Along Chitembwe River Bank Point 3, Nyika National Park								-10.488333	34.085917																																											3905809						Vitex doniana Sweet								Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Vitex		doniana		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.490Z							COORDINATE_ROUNDED		true	false	3905809	3905809	6	7707728	220	408	2497	2925556		3905809	Vitex doniana	Vitex	Vitex doniana Sweet	Vitex doniana Sweet		DWC_ARCHIVE	2020-09-01T14:57:28.490Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.3_1	Nyipa N. P. - Karonga	MWI.8.3.1_1	n.a. (81)
1932388358																										NYIKA-KA-tr1-Q1										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM54			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q1			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 655m	tr1-Q1							MW				Sanambe area, Point 1, Nyika National Park								-10.485556	34.105278																																											5290179						Heteropogon contortus Beauv. ex Roem. & Schult.								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Heteropogon		contortus		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.492Z							COORDINATE_ROUNDED		true	false	5290179	5290179	6	7707728	196	1369	3073	2706043		5290179	Heteropogon contortus	Heteropogon	Heteropogon contortus Beauv. ex Roem. & Schult.	Heteropogon contortus (L.) Roem. & Schult.		DWC_ARCHIVE	2020-09-01T14:57:28.492Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.2_1	n.a. (101)
1932388809																										NYIKA-KA-tr1-Q8										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM268			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q8			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 1, Nyika National Park								-10.450556	34.100278																																											2910886						Catunaregam spinosa (Thunb.) Tirveng.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Catunaregam		spinosa		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.493Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	2910886	2910886	6	7707728	220	412	8798	2910885		2910886	Catunaregam spinosa	Catunaregam	Catunaregam spinosa (Thunb.) Tirveng.	Catunaregam spinosa (Thunb.) Tirveng.		DWC_ARCHIVE	2020-09-01T14:57:28.493Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.10_1	n.a. (98)
1932388808																										NYIKA-KA-tr1-Q8										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM240			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q8			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 1, Nyika National Park								-10.450556	34.100278																																											2953735						Bauhinia petersiana Bolle								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Bauhinia		petersiana		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.493Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	2953735	2953735	6	7707728	220	1370	5386	2952935		2953735	Bauhinia petersiana	Bauhinia	Bauhinia petersiana Bolle	Bauhinia petersiana Bolle		DWC_ARCHIVE	2020-09-01T14:57:28.493Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.10_1	n.a. (98)
1932388805																										NYIKA-KA-tr1-Q7										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM227			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q7			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 637m								MW				Along Nkhara River Bank, Point 2, Nyika National Park								-10.476111	34.085																																											5382823						Flueggea virosa (Willd.) Voigt								Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Flueggea		virosa		SPECIES				SYNONYM			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.494Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	8295846	5382823	6	7707728	220	1414	8807	3079251		5382823	Flueggea virosa	Flueggea	Flueggea virosa (Willd.) Royle	Flueggea virosa (Roxb. ex Willd.) Voigt		DWC_ARCHIVE	2020-09-01T14:57:28.494Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.3_1	Nyipa N. P. - Karonga	MWI.8.3.1_1	n.a. (81)
1932388804																										NYIKA-KA-tr1-Q8										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM238			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q8			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 1, Nyika National Park								-10.450556	34.100278																																											4241144						Vernonia glabra (Steetz) Vatke								Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Linzia		glabra		SPECIES				SYNONYM			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.495Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	5397244	4241144	6	7707728	220	414	3065	3149691		4241144	Linzia glabra	Vernonia	Linzia glabra Steetz	Vernonia glabra (Steetz) Vatke		DWC_ARCHIVE	2020-09-01T14:57:28.495Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.10_1	n.a. (98)
1932388807																										NYIKA-KA-tr1-Q8										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM241			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q8			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 1, Nyika National Park								-10.450556	34.100278																																											2952673						Brachystegia boehmii Taub.								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Brachystegia		boehmii		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.496Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	2952673	2952673	6	7707728	220	1370	5386	2952646		2952673	Brachystegia boehmii	Brachystegia	Brachystegia boehmii Taub.	Brachystegia boehmii Taub.		DWC_ARCHIVE	2020-09-01T14:57:28.496Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.10_1	n.a. (98)
1932388806																										NYIKA-KA-tr1-Q7										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM219			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q7			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 637m								MW				Along Nkhara River Bank, Point 2, Nyika National Park								-10.476111	34.085																																											3169748						Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Holarrhena		pubescens		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.498Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	3169748	3169748	6	7707728	220	412	6701	3169747		3169748	Holarrhena pubescens	Holarrhena	Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don	Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don		DWC_ARCHIVE	2020-09-01T14:57:28.498Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.3_1	Nyipa N. P. - Karonga	MWI.8.3.1_1	n.a. (81)
1932388490																										NYIKA-KA-tr1-Q9										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM277			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q9			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 2, Nyika National Park								0.0	0.0																																											5536384						Diplorhynchus condylocarpon (Müll.Arg.) Pichon								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Diplorhynchus		condylocarpon		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.499Z							COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;ZERO_COORDINATE		true	true	5536384	5536384	6	7707728	220	412	6701	3230998		5536384	Diplorhynchus condylocarpon	Diplorhynchus	Diplorhynchus condylocarpon (Müll.Arg.) Pichon	Diplorhynchus condylocarpon (M?ll.Arg.) Pichon		DWC_ARCHIVE	2020-09-01T14:57:28.499Z	2020-09-01T07:57:32.918Z	false											
1932388485																										NYIKA-KA-tr1-Q9										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM286			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q9			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		not recorded								MW				Dindindi Point 2, Nyika National Park								0.0	0.0																																											2953140						Piliostigma thonningii (Schum.) Milne-Redh.								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Bauhinia		thonningii		SPECIES				SYNONYM			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.500Z							COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;ZERO_COORDINATE		true	true	2953141	2953140	6	7707728	220	1370	5386	2952935		2953140	Bauhinia thonningii	Piliostigma	Bauhinia thonningii Schumach.	Piliostigma thonningii (Schumach.) Milne-Redh.		DWC_ARCHIVE	2020-09-01T14:57:28.500Z	2020-09-01T07:57:32.918Z	false											
1932388364																										NYIKA-KA-tr1-Q2										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM78			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q2			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 669m	tr1-Q2							MW				Along Sanambe River Bank, Point 2, Nyika National Park								-10.485333	34.101111																																											3698812						Combretum adenogonium Steud. ex A.Rich.								Plantae	Tracheophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum		adenogonium		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.501Z							COORDINATE_ROUNDED		true	false	3698812	3698812	6	7707728	220	690	2431	2986357		3698812	Combretum adenogonium	Combretum	Combretum adenogonium Steud. ex A.Rich.	Combretum adenogonium Steud. ex A.Rich.		DWC_ARCHIVE	2020-09-01T14:57:28.501Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.2_1	n.a. (101)
1932388363																										NYIKA-KA-tr1-Q4										CC0_1_0					National Herbarium & Botanic Gardens of Malawi													Event							ABC_Event data for NorthEast Nyika Plateau, Karonga side	MAL	HUMAN_OBSERVATION				NYIKA-KA-MSM138			Msekandiana,Salubeni,Mpalika	1		individuals						PRESENT																NYIKA-KA-tr1-Q4			2007-07-17T00:00:00				2007	7	17			Transect sampling	150 Meters distance between quadrats along a transect	20.0	square metre		Altitude 658m	tr1-Q4							MW				Chitembwe area Point 2, Nyika National Park								-10.489167	34.103333																																											5536384						Diplorhynchus condylocarpon (Müll.Arg.) Pichon								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Diplorhynchus		condylocarpon		SPECIES				ACCEPTED			7998a4ff-a9f3-46b0-a291-55fe832b6522	MW	2020-09-01T14:57:28.502Z							COORDINATE_ROUNDED		true	false	5536384	5536384	6	7707728	220	412	6701	3230998		5536384	Diplorhynchus condylocarpon	Diplorhynchus	Diplorhynchus condylocarpon (Müll.Arg.) Pichon	Diplorhynchus condylocarpon (M?ll.Arg.) Pichon		DWC_ARCHIVE	2020-09-01T14:57:28.502Z	2020-09-01T07:57:32.918Z	false				MWI	Malawi	MWI.8_1	Karonga	MWI.8.8_1	TA Wasambo	MWI.8.8.2_1	n.a. (101)
